,name,gas-name,gas-CriticalTemp,gas-CriticalPressure,gas-AcentricFactor,gas-MolecularWeight,gas-MeltPoint,gas-BoilingPoint,temperature,pressure
6135,MIXPIU_clean,2,1.475242,1.475921,1.620478155,0.086439,1.976795,1.69928074,320,20000
6136,MIXXOI_clean,2,1.475242,1.475921,1.620478155,0.086439,1.976795,1.69928074,320,20000
6137,MIXYID_clean,2,1.475242,1.475921,1.620478155,0.086439,1.976795,1.69928074,320,20000
6138,MIXYOJ_clean,2,1.475242,1.475921,1.620478155,0.086439,1.976795,1.69928074,320,20000
6139,MIXZOK_clean,2,1.475242,1.475921,1.620478155,0.086439,1.976795,1.69928074,320,20000
6140,MIYGIL_clean,2,1.475242,1.475921,1.620478155,0.086439,1.976795,1.69928074,320,20000
6141,MIYWIB_clean,2,1.475242,1.475921,1.620478155,0.086439,1.976795,1.69928074,320,20000
6142,MIZKAI_clean,2,1.475242,1.475921,1.620478155,0.086439,1.976795,1.69928074,320,20000
6143,MIZKOW_clean,2,1.475242,1.475921,1.620478155,0.086439,1.976795,1.69928074,320,20000
6144,MIZPUI_clean,2,1.475242,1.475921,1.620478155,0.086439,1.976795,1.69928074,320,20000
6145,MIZZOM_clean,2,1.475242,1.475921,1.620478155,0.086439,1.976795,1.69928074,320,20000
6146,MOBBAI_clean,2,1.475242,1.475921,1.620478155,0.086439,1.976795,1.69928074,320,20000
6147,MOBBIO_clean,2,1.475242,1.475921,1.620478155,0.086439,1.976795,1.69928074,320,20000
6148,MOBBOU_clean,2,1.475242,1.475921,1.620478155,0.086439,1.976795,1.69928074,320,20000
6149,MOBFIT_clean,2,1.475242,1.475921,1.620478155,0.086439,1.976795,1.69928074,320,20000
6150,MOCHES_clean,2,1.475242,1.475921,1.620478155,0.086439,1.976795,1.69928074,320,20000
6151,MOCHIW_clean,2,1.475242,1.475921,1.620478155,0.086439,1.976795,1.69928074,320,20000
6152,MOCHOC_clean,2,1.475242,1.475921,1.620478155,0.086439,1.976795,1.69928074,320,20000
6153,MOCHUI_clean,2,1.475242,1.475921,1.620478155,0.086439,1.976795,1.69928074,320,20000
6154,MOCJAQ_clean,2,1.475242,1.475921,1.620478155,0.086439,1.976795,1.69928074,320,20000
6155,MOCJEU_clean,2,1.475242,1.475921,1.620478155,0.086439,1.976795,1.69928074,320,20000
6156,MOCJIY_clean,2,1.475242,1.475921,1.620478155,0.086439,1.976795,1.69928074,320,20000
6157,MOCKAR_clean,2,1.475242,1.475921,1.620478155,0.086439,1.976795,1.69928074,320,20000
6158,MOCKEV_clean,2,1.475242,1.475921,1.620478155,0.086439,1.976795,1.69928074,320,20000
6159,MODDEP_clean,2,1.475242,1.475921,1.620478155,0.086439,1.976795,1.69928074,320,20000
6160,MODJOG_clean,2,1.475242,1.475921,1.620478155,0.086439,1.976795,1.69928074,320,20000
6161,MODMIB_clean,2,1.475242,1.475921,1.620478155,0.086439,1.976795,1.69928074,320,20000
6162,MODMOH_charged,2,1.475242,1.475921,1.620478155,0.086439,1.976795,1.69928074,320,20000
6163,MODMUN_charged,2,1.475242,1.475921,1.620478155,0.086439,1.976795,1.69928074,320,20000
6164,MODNAU_charged,2,1.475242,1.475921,1.620478155,0.086439,1.976795,1.69928074,320,20000
6165,MODNIC_clean,2,1.475242,1.475921,1.620478155,0.086439,1.976795,1.69928074,320,20000
6166,MODNOI_ion_b,2,1.475242,1.475921,1.620478155,0.086439,1.976795,1.69928074,320,20000
6167,MODNUO_ion_b,2,1.475242,1.475921,1.620478155,0.086439,1.976795,1.69928074,320,20000
6168,MODPAW_charged,2,1.475242,1.475921,1.620478155,0.086439,1.976795,1.69928074,320,20000
6169,MODPEA_charged,2,1.475242,1.475921,1.620478155,0.086439,1.976795,1.69928074,320,20000
6170,MOFBIU_clean,2,1.475242,1.475921,1.620478155,0.086439,1.976795,1.69928074,320,20000
6171,MOFKUO_clean,2,1.475242,1.475921,1.620478155,0.086439,1.976795,1.69928074,320,20000
6172,MOFLAV_clean,2,1.475242,1.475921,1.620478155,0.086439,1.976795,1.69928074,320,20000
6173,MOFPEE_clean,2,1.475242,1.475921,1.620478155,0.086439,1.976795,1.69928074,320,20000
6174,MOFPUU_clean,2,1.475242,1.475921,1.620478155,0.086439,1.976795,1.69928074,320,20000
6175,MOGMIE_clean,2,1.475242,1.475921,1.620478155,0.086439,1.976795,1.69928074,320,20000
6176,MOGNAY_clean,2,1.475242,1.475921,1.620478155,0.086439,1.976795,1.69928074,320,20000
6177,MOGVAG_clean,2,1.475242,1.475921,1.620478155,0.086439,1.976795,1.69928074,320,20000
6178,MOGXUB_clean,2,1.475242,1.475921,1.620478155,0.086439,1.976795,1.69928074,320,20000
6179,MOGYAI_clean,2,1.475242,1.475921,1.620478155,0.086439,1.976795,1.69928074,320,20000
6180,MOHSEJ_clean,2,1.475242,1.475921,1.620478155,0.086439,1.976795,1.69928074,320,20000
6181,MOJJUR_clean,2,1.475242,1.475921,1.620478155,0.086439,1.976795,1.69928074,320,20000
6182,MOJNAC_clean,2,1.475242,1.475921,1.620478155,0.086439,1.976795,1.69928074,320,20000
6183,MOKVOZ_clean,2,1.475242,1.475921,1.620478155,0.086439,1.976795,1.69928074,320,20000
6184,MOLKAB_clean,2,1.475242,1.475921,1.620478155,0.086439,1.976795,1.69928074,320,20000
6185,MOLLII_clean,2,1.475242,1.475921,1.620478155,0.086439,1.976795,1.69928074,320,20000
6186,MOLQEL_clean,2,1.475242,1.475921,1.620478155,0.086439,1.976795,1.69928074,320,20000
6187,MOLRIP_clean,2,1.475242,1.475921,1.620478155,0.086439,1.976795,1.69928074,320,20000
6188,MOMJIJ_clean,2,1.475242,1.475921,1.620478155,0.086439,1.976795,1.69928074,320,20000
6189,MOMRIR_clean,2,1.475242,1.475921,1.620478155,0.086439,1.976795,1.69928074,320,20000
6190,MOMSIS_clean,2,1.475242,1.475921,1.620478155,0.086439,1.976795,1.69928074,320,20000
6191,MONFAY_clean,2,1.475242,1.475921,1.620478155,0.086439,1.976795,1.69928074,320,20000
6192,MONFEC_clean,2,1.475242,1.475921,1.620478155,0.086439,1.976795,1.69928074,320,20000
6193,MONQIR_clean,2,1.475242,1.475921,1.620478155,0.086439,1.976795,1.69928074,320,20000
6194,MONWET_clean,2,1.475242,1.475921,1.620478155,0.086439,1.976795,1.69928074,320,20000
6195,MOPKEJ_clean,2,1.475242,1.475921,1.620478155,0.086439,1.976795,1.69928074,320,20000
6196,MOPQIT_clean,2,1.475242,1.475921,1.620478155,0.086439,1.976795,1.69928074,320,20000
6197,MOQNUB_clean,2,1.475242,1.475921,1.620478155,0.086439,1.976795,1.69928074,320,20000
6198,MOQSIV_clean,2,1.475242,1.475921,1.620478155,0.086439,1.976795,1.69928074,320,20000
6199,MORFEG_clean,2,1.475242,1.475921,1.620478155,0.086439,1.976795,1.69928074,320,20000
6200,MORZID_clean,2,1.475242,1.475921,1.620478155,0.086439,1.976795,1.69928074,320,20000
6201,MOSBIG_clean,2,1.475242,1.475921,1.620478155,0.086439,1.976795,1.69928074,320,20000
6202,MOSDUT_clean,2,1.475242,1.475921,1.620478155,0.086439,1.976795,1.69928074,320,20000
6203,MOSGIM_clean,2,1.475242,1.475921,1.620478155,0.086439,1.976795,1.69928074,320,20000
6204,MOTKAI_clean,2,1.475242,1.475921,1.620478155,0.086439,1.976795,1.69928074,320,20000
6205,MOTMAK_clean,2,1.475242,1.475921,1.620478155,0.086439,1.976795,1.69928074,320,20000
6206,MOTVOI_clean,2,1.475242,1.475921,1.620478155,0.086439,1.976795,1.69928074,320,20000
6207,MOVFOU_clean,2,1.475242,1.475921,1.620478155,0.086439,1.976795,1.69928074,320,20000
6208,MOVGUB_clean,2,1.475242,1.475921,1.620478155,0.086439,1.976795,1.69928074,320,20000
6209,MOVHEM_clean,2,1.475242,1.475921,1.620478155,0.086439,1.976795,1.69928074,320,20000
6210,MOVKOZ_clean,2,1.475242,1.475921,1.620478155,0.086439,1.976795,1.69928074,320,20000
6211,MOWQIZ_clean,2,1.475242,1.475921,1.620478155,0.086439,1.976795,1.69928074,320,20000
6212,MOXBOS_clean,2,1.475242,1.475921,1.620478155,0.086439,1.976795,1.69928074,320,20000
6213,MOXDOT_charged,2,1.475242,1.475921,1.620478155,0.086439,1.976795,1.69928074,320,20000
6214,MOXKAN_clean,2,1.475242,1.475921,1.620478155,0.086439,1.976795,1.69928074,320,20000
6215,MOXNIY_clean,2,1.475242,1.475921,1.620478155,0.086439,1.976795,1.69928074,320,20000
6216,MOXNUJ_clean,2,1.475242,1.475921,1.620478155,0.086439,1.976795,1.69928074,320,20000
6217,MOXNUK_clean,2,1.475242,1.475921,1.620478155,0.086439,1.976795,1.69928074,320,20000
6218,MOXPAR_clean,2,1.475242,1.475921,1.620478155,0.086439,1.976795,1.69928074,320,20000
6219,MOXPEV_charged,2,1.475242,1.475921,1.620478155,0.086439,1.976795,1.69928074,320,20000
6220,MOXPIZ_charged,2,1.475242,1.475921,1.620478155,0.086439,1.976795,1.69928074,320,20000
6221,MOXPOF_charged,2,1.475242,1.475921,1.620478155,0.086439,1.976795,1.69928074,320,20000
6222,MOXPUL_clean,2,1.475242,1.475921,1.620478155,0.086439,1.976795,1.69928074,320,20000
6223,MOYMET_clean,2,1.475242,1.475921,1.620478155,0.086439,1.976795,1.69928074,320,20000
6224,MOYMUJ_clean,2,1.475242,1.475921,1.620478155,0.086439,1.976795,1.69928074,320,20000
6225,MOYNIY_clean,2,1.475242,1.475921,1.620478155,0.086439,1.976795,1.69928074,320,20000
6226,MOYTUR_clean,2,1.475242,1.475921,1.620478155,0.086439,1.976795,1.69928074,320,20000
6227,MOYYEF_clean,2,1.475242,1.475921,1.620478155,0.086439,1.976795,1.69928074,320,20000
6228,MOYYIJ_clean,2,1.475242,1.475921,1.620478155,0.086439,1.976795,1.69928074,320,20000
6229,MOYZIK_clean,2,1.475242,1.475921,1.620478155,0.086439,1.976795,1.69928074,320,20000
6230,MOZFIR_clean,2,1.475242,1.475921,1.620478155,0.086439,1.976795,1.69928074,320,20000
6231,MUBQIJ_clean,2,1.475242,1.475921,1.620478155,0.086439,1.976795,1.69928074,320,20000
6232,MUBZOA_auto,2,1.475242,1.475921,1.620478155,0.086439,1.976795,1.69928074,320,20000
6233,MUBZUG_auto,2,1.475242,1.475921,1.620478155,0.086439,1.976795,1.69928074,320,20000
6234,MUDKOM_clean,2,1.475242,1.475921,1.620478155,0.086439,1.976795,1.69928074,320,20000
6235,MUDLIH_manual,2,1.475242,1.475921,1.620478155,0.086439,1.976795,1.69928074,320,20000
6236,MUDLON_clean,2,1.475242,1.475921,1.620478155,0.086439,1.976795,1.69928074,320,20000
6237,MUDTAH_clean,2,1.475242,1.475921,1.620478155,0.086439,1.976795,1.69928074,320,20000
6238,MUDTEL_clean,2,1.475242,1.475921,1.620478155,0.086439,1.976795,1.69928074,320,20000
6239,MUFHUR_clean,2,1.475242,1.475921,1.620478155,0.086439,1.976795,1.69928074,320,20000
6240,MUFJAZ01_clean,2,1.475242,1.475921,1.620478155,0.086439,1.976795,1.69928074,320,20000
6241,MUFJAZ_clean,2,1.475242,1.475921,1.620478155,0.086439,1.976795,1.69928074,320,20000
6242,MUFJED_clean,2,1.475242,1.475921,1.620478155,0.086439,1.976795,1.69928074,320,20000
6243,MUFLAC_clean,2,1.475242,1.475921,1.620478155,0.086439,1.976795,1.69928074,320,20000
6244,MUFXUI_clean,2,1.475242,1.475921,1.620478155,0.086439,1.976795,1.69928074,320,20000
6245,MUFYAP_clean,2,1.475242,1.475921,1.620478155,0.086439,1.976795,1.69928074,320,20000
6246,MUFZIY_clean,2,1.475242,1.475921,1.620478155,0.086439,1.976795,1.69928074,320,20000
6247,MUGFOK_clean,2,1.475242,1.475921,1.620478155,0.086439,1.976795,1.69928074,320,20000
6248,MUGHED_clean,2,1.475242,1.475921,1.620478155,0.086439,1.976795,1.69928074,320,20000
6249,MUGQAI_clean,2,1.475242,1.475921,1.620478155,0.086439,1.976795,1.69928074,320,20000
6250,MUGXIX_clean,2,1.475242,1.475921,1.620478155,0.086439,1.976795,1.69928074,320,20000
6251,MUHNAG_clean,2,1.475242,1.475921,1.620478155,0.086439,1.976795,1.69928074,320,20000
6252,MUHNUA_clean,2,1.475242,1.475921,1.620478155,0.086439,1.976795,1.69928074,320,20000
6253,MUHPAI_clean,2,1.475242,1.475921,1.620478155,0.086439,1.976795,1.69928074,320,20000
6254,MUHPOV_clean,2,1.475242,1.475921,1.620478155,0.086439,1.976795,1.69928074,320,20000
6255,MUHQAI_clean,2,1.475242,1.475921,1.620478155,0.086439,1.976795,1.69928074,320,20000
6256,MUJPUE_clean,2,1.475242,1.475921,1.620478155,0.086439,1.976795,1.69928074,320,20000
6257,MUJRIT_clean,2,1.475242,1.475921,1.620478155,0.086439,1.976795,1.69928074,320,20000
6258,MUKQUG_clean,2,1.475242,1.475921,1.620478155,0.086439,1.976795,1.69928074,320,20000
6259,MUKRAN_clean,2,1.475242,1.475921,1.620478155,0.086439,1.976795,1.69928074,320,20000
6260,MUKRIU_clean,2,1.475242,1.475921,1.620478155,0.086439,1.976795,1.69928074,320,20000
6261,MULQOA_clean,2,1.475242,1.475921,1.620478155,0.086439,1.976795,1.69928074,320,20000
6262,MULSER_clean,2,1.475242,1.475921,1.620478155,0.086439,1.976795,1.69928074,320,20000
6263,MULXOH_clean,2,1.475242,1.475921,1.620478155,0.086439,1.976795,1.69928074,320,20000
6264,MULXUO_clean,2,1.475242,1.475921,1.620478155,0.086439,1.976795,1.69928074,320,20000
6265,MUMLOX_clean,2,1.475242,1.475921,1.620478155,0.086439,1.976795,1.69928074,320,20000
6266,MUMYAW_clean,2,1.475242,1.475921,1.620478155,0.086439,1.976795,1.69928074,320,20000
6267,MUNDAC_clean,2,1.475242,1.475921,1.620478155,0.086439,1.976795,1.69928074,320,20000
6268,MUNDEG_clean,2,1.475242,1.475921,1.620478155,0.086439,1.976795,1.69928074,320,20000
6269,MUNDOQ_clean,2,1.475242,1.475921,1.620478155,0.086439,1.976795,1.69928074,320,20000
6270,MUNLUE_clean,2,1.475242,1.475921,1.620478155,0.086439,1.976795,1.69928074,320,20000
6271,MUNNUF_clean,2,1.475242,1.475921,1.620478155,0.086439,1.976795,1.69928074,320,20000
6272,MUNPAN_clean,2,1.475242,1.475921,1.620478155,0.086439,1.976795,1.69928074,320,20000
6273,MUNPER_clean,2,1.475242,1.475921,1.620478155,0.086439,1.976795,1.69928074,320,20000
6274,MUPQAQ_clean,2,1.475242,1.475921,1.620478155,0.086439,1.976795,1.69928074,320,20000
6275,MUPTAU_clean,2,1.475242,1.475921,1.620478155,0.086439,1.976795,1.69928074,320,20000
6276,MUPYIG_clean,2,1.475242,1.475921,1.620478155,0.086439,1.976795,1.69928074,320,20000
6277,MUPYOM_clean,2,1.475242,1.475921,1.620478155,0.086439,1.976795,1.69928074,320,20000
6278,MUPYUS_clean,2,1.475242,1.475921,1.620478155,0.086439,1.976795,1.69928074,320,20000
6279,MUQSAU_clean,2,1.475242,1.475921,1.620478155,0.086439,1.976795,1.69928074,320,20000
6280,MURBEI_clean,2,1.475242,1.475921,1.620478155,0.086439,1.976795,1.69928074,320,20000
6281,MURCAD_clean,2,1.475242,1.475921,1.620478155,0.086439,1.976795,1.69928074,320,20000
6282,MURCIL_clean,2,1.475242,1.475921,1.620478155,0.086439,1.976795,1.69928074,320,20000
6283,MURCOR_clean,2,1.475242,1.475921,1.620478155,0.086439,1.976795,1.69928074,320,20000
6284,MURFIQ_clean,2,1.475242,1.475921,1.620478155,0.086439,1.976795,1.69928074,320,20000
6285,MURNIX_clean,2,1.475242,1.475921,1.620478155,0.086439,1.976795,1.69928074,320,20000
6286,MURTUO_clean,2,1.475242,1.475921,1.620478155,0.086439,1.976795,1.69928074,320,20000
6287,MUSCAG_clean,2,1.475242,1.475921,1.620478155,0.086439,1.976795,1.69928074,320,20000
6288,MUSCIN_clean,2,1.475242,1.475921,1.620478155,0.086439,1.976795,1.69928074,320,20000
6289,MUSSIE_clean,2,1.475242,1.475921,1.620478155,0.086439,1.976795,1.69928074,320,20000
6290,MUTCEL_clean,2,1.475242,1.475921,1.620478155,0.086439,1.976795,1.69928074,320,20000
6291,MUTDEM_clean,2,1.475242,1.475921,1.620478155,0.086439,1.976795,1.69928074,320,20000
6292,MUTDIQ_clean,2,1.475242,1.475921,1.620478155,0.086439,1.976795,1.69928074,320,20000
6293,MUTNAQ_clean,2,1.475242,1.475921,1.620478155,0.086439,1.976795,1.69928074,320,20000
6294,MUTVUT_clean,2,1.475242,1.475921,1.620478155,0.086439,1.976795,1.69928074,320,20000
6295,MUVGOA_clean,2,1.475242,1.475921,1.620478155,0.086439,1.976795,1.69928074,320,20000
6296,MUVGUG_clean,2,1.475242,1.475921,1.620478155,0.086439,1.976795,1.69928074,320,20000
6297,MUVHAN_clean,2,1.475242,1.475921,1.620478155,0.086439,1.976795,1.69928074,320,20000
6298,MUVHER_clean,2,1.475242,1.475921,1.620478155,0.086439,1.976795,1.69928074,320,20000
6299,MUVJAP_clean,2,1.475242,1.475921,1.620478155,0.086439,1.976795,1.69928074,320,20000
6300,MUVJIX_clean,2,1.475242,1.475921,1.620478155,0.086439,1.976795,1.69928074,320,20000
6301,MUVLUM_clean,2,1.475242,1.475921,1.620478155,0.086439,1.976795,1.69928074,320,20000
6302,MUVMOG_clean,2,1.475242,1.475921,1.620478155,0.086439,1.976795,1.69928074,320,20000
6303,MUVNAT_clean,2,1.475242,1.475921,1.620478155,0.086439,1.976795,1.69928074,320,20000
6304,MUVNEX_clean,2,1.475242,1.475921,1.620478155,0.086439,1.976795,1.69928074,320,20000
6305,MUVROM_clean,2,1.475242,1.475921,1.620478155,0.086439,1.976795,1.69928074,320,20000
6306,MUWQEB_clean,2,1.475242,1.475921,1.620478155,0.086439,1.976795,1.69928074,320,20000
6307,MUWRIH_clean,2,1.475242,1.475921,1.620478155,0.086439,1.976795,1.69928074,320,20000
6308,MUWRON_clean,2,1.475242,1.475921,1.620478155,0.086439,1.976795,1.69928074,320,20000
6309,MUXHIW01_clean,2,1.475242,1.475921,1.620478155,0.086439,1.976795,1.69928074,320,20000
6310,MUXHUI01_clean,2,1.475242,1.475921,1.620478155,0.086439,1.976795,1.69928074,320,20000
6311,MUXHUI02_clean,2,1.475242,1.475921,1.620478155,0.086439,1.976795,1.69928074,320,20000
6312,MUXJAQ01_clean,2,1.475242,1.475921,1.620478155,0.086439,1.976795,1.69928074,320,20000
6313,MUXJAQ02_clean,2,1.475242,1.475921,1.620478155,0.086439,1.976795,1.69928074,320,20000
6314,MUZGAQ_clean,2,1.475242,1.475921,1.620478155,0.086439,1.976795,1.69928074,320,20000
6315,MUZHUL_charged,2,1.475242,1.475921,1.620478155,0.086439,1.976795,1.69928074,320,20000
6316,MUZKAV_clean,2,1.475242,1.475921,1.620478155,0.086439,1.976795,1.69928074,320,20000
6317,MUZKEZ_clean,2,1.475242,1.475921,1.620478155,0.086439,1.976795,1.69928074,320,20000
6318,MUZRIJ_clean,2,1.475242,1.475921,1.620478155,0.086439,1.976795,1.69928074,320,20000
6319,MUZVUA_clean,2,1.475242,1.475921,1.620478155,0.086439,1.976795,1.69928074,320,20000
6320,NABCEA_charged,2,1.475242,1.475921,1.620478155,0.086439,1.976795,1.69928074,320,20000
6321,NABCIE_clean,2,1.475242,1.475921,1.620478155,0.086439,1.976795,1.69928074,320,20000
6322,NABMUA01_clean,2,1.475242,1.475921,1.620478155,0.086439,1.976795,1.69928074,320,20000
6323,NABMUA_clean,2,1.475242,1.475921,1.620478155,0.086439,1.976795,1.69928074,320,20000
6324,NABNUA_clean,2,1.475242,1.475921,1.620478155,0.086439,1.976795,1.69928074,320,20000
6325,NABSEP_clean,2,1.475242,1.475921,1.620478155,0.086439,1.976795,1.69928074,320,20000
6326,NACVUI_clean,2,1.475242,1.475921,1.620478155,0.086439,1.976795,1.69928074,320,20000
6327,NACYAU_clean,2,1.475242,1.475921,1.620478155,0.086439,1.976795,1.69928074,320,20000
6328,NACYOG_clean,2,1.475242,1.475921,1.620478155,0.086439,1.976795,1.69928074,320,20000
6329,NACYUM_clean,2,1.475242,1.475921,1.620478155,0.086439,1.976795,1.69928074,320,20000
6330,NACZUP01_clean,2,1.475242,1.475921,1.620478155,0.086439,1.976795,1.69928074,320,20000
6331,NACZUP03_clean,2,1.475242,1.475921,1.620478155,0.086439,1.976795,1.69928074,320,20000
6332,NACZUP_clean,2,1.475242,1.475921,1.620478155,0.086439,1.976795,1.69928074,320,20000
6333,NADKAG_clean,2,1.475242,1.475921,1.620478155,0.086439,1.976795,1.69928074,320,20000
6334,NADKEK_clean,2,1.475242,1.475921,1.620478155,0.086439,1.976795,1.69928074,320,20000
6335,NADNEM_clean,2,1.475242,1.475921,1.620478155,0.086439,1.976795,1.69928074,320,20000
6336,NADZEZ_clean,2,1.475242,1.475921,1.620478155,0.086439,1.976795,1.69928074,320,20000
6337,NADZID_clean,2,1.475242,1.475921,1.620478155,0.086439,1.976795,1.69928074,320,20000
6338,NAFGOR_clean,2,1.475242,1.475921,1.620478155,0.086439,1.976795,1.69928074,320,20000
6339,NAFRUI_clean,2,1.475242,1.475921,1.620478155,0.086439,1.976795,1.69928074,320,20000
6340,NAFSOF_clean,2,1.475242,1.475921,1.620478155,0.086439,1.976795,1.69928074,320,20000
6341,NAGBUU_clean,2,1.475242,1.475921,1.620478155,0.086439,1.976795,1.69928074,320,20000
6342,NAGCAB_clean,2,1.475242,1.475921,1.620478155,0.086439,1.976795,1.69928074,320,20000
6343,NAGQET_clean,2,1.475242,1.475921,1.620478155,0.086439,1.976795,1.69928074,320,20000
6344,NAGQOD_clean,2,1.475242,1.475921,1.620478155,0.086439,1.976795,1.69928074,320,20000
6345,NAHDIM_clean,2,1.475242,1.475921,1.620478155,0.086439,1.976795,1.69928074,320,20000
6346,NAHFIO_clean,2,1.475242,1.475921,1.620478155,0.086439,1.976795,1.69928074,320,20000
6347,NAHFOU_clean,2,1.475242,1.475921,1.620478155,0.086439,1.976795,1.69928074,320,20000
6348,NAHGUB_clean,2,1.475242,1.475921,1.620478155,0.086439,1.976795,1.69928074,320,20000
6349,NAHHAI_clean,2,1.475242,1.475921,1.620478155,0.086439,1.976795,1.69928074,320,20000
6350,NAHHOW_clean,2,1.475242,1.475921,1.620478155,0.086439,1.976795,1.69928074,320,20000
6351,NAHNES_clean,2,1.475242,1.475921,1.620478155,0.086439,1.976795,1.69928074,320,20000
6352,NAJGAH_clean,2,1.475242,1.475921,1.620478155,0.086439,1.976795,1.69928074,320,20000
6353,NAJMIV_charged,2,1.475242,1.475921,1.620478155,0.086439,1.976795,1.69928074,320,20000
6354,NAJQUN_clean,2,1.475242,1.475921,1.620478155,0.086439,1.976795,1.69928074,320,20000
6355,NAJSUP_clean,2,1.475242,1.475921,1.620478155,0.086439,1.976795,1.69928074,320,20000
6356,NAJTAW_clean,2,1.475242,1.475921,1.620478155,0.086439,1.976795,1.69928074,320,20000
6357,NAJTEA_clean,2,1.475242,1.475921,1.620478155,0.086439,1.976795,1.69928074,320,20000
6358,NAKLIW_clean,2,1.475242,1.475921,1.620478155,0.086439,1.976795,1.69928074,320,20000
6359,NAKNUK_clean,2,1.475242,1.475921,1.620478155,0.086439,1.976795,1.69928074,320,20000
6360,NALWOO_clean,2,1.475242,1.475921,1.620478155,0.086439,1.976795,1.69928074,320,20000
6361,NALYEG_clean,2,1.475242,1.475921,1.620478155,0.086439,1.976795,1.69928074,320,20000
6362,NAMDUD_clean,2,1.475242,1.475921,1.620478155,0.086439,1.976795,1.69928074,320,20000
6363,NAMZIL_clean,2,1.475242,1.475921,1.620478155,0.086439,1.976795,1.69928074,320,20000
6364,NANMAS_charged,2,1.475242,1.475921,1.620478155,0.086439,1.976795,1.69928074,320,20000
6365,NANMEW_clean,2,1.475242,1.475921,1.620478155,0.086439,1.976795,1.69928074,320,20000
6366,NANNAU_clean,2,1.475242,1.475921,1.620478155,0.086439,1.976795,1.69928074,320,20000
6367,NANNEY_clean,2,1.475242,1.475921,1.620478155,0.086439,1.976795,1.69928074,320,20000
6368,NANPUN_clean,2,1.475242,1.475921,1.620478155,0.086439,1.976795,1.69928074,320,20000
6369,NANTII_clean,2,1.475242,1.475921,1.620478155,0.086439,1.976795,1.69928074,320,20000
6370,NANYUX01_charged,2,1.475242,1.475921,1.620478155,0.086439,1.976795,1.69928074,320,20000
6371,NANYUX02_charged,2,1.475242,1.475921,1.620478155,0.086439,1.976795,1.69928074,320,20000
6372,NANYUX03_clean,2,1.475242,1.475921,1.620478155,0.086439,1.976795,1.69928074,320,20000
6373,NANYUX_charged,2,1.475242,1.475921,1.620478155,0.086439,1.976795,1.69928074,320,20000
6374,NANZOS_clean,2,1.475242,1.475921,1.620478155,0.086439,1.976795,1.69928074,320,20000
6375,NAPNEA_clean,2,1.475242,1.475921,1.620478155,0.086439,1.976795,1.69928074,320,20000
6376,NAPZOV_clean,2,1.475242,1.475921,1.620478155,0.086439,1.976795,1.69928074,320,20000
6377,NAPZUB_clean,2,1.475242,1.475921,1.620478155,0.086439,1.976795,1.69928074,320,20000
6378,NAQLAT_clean,2,1.475242,1.475921,1.620478155,0.086439,1.976795,1.69928074,320,20000
6379,NAQQED_clean,2,1.475242,1.475921,1.620478155,0.086439,1.976795,1.69928074,320,20000
6380,NAQQIH_clean,2,1.475242,1.475921,1.620478155,0.086439,1.976795,1.69928074,320,20000
6381,NAQQON_clean,2,1.475242,1.475921,1.620478155,0.086439,1.976795,1.69928074,320,20000
6382,NAQQUT_clean,2,1.475242,1.475921,1.620478155,0.086439,1.976795,1.69928074,320,20000
6383,NAQRAA_clean,2,1.475242,1.475921,1.620478155,0.086439,1.976795,1.69928074,320,20000
6384,NAQREE_clean,2,1.475242,1.475921,1.620478155,0.086439,1.976795,1.69928074,320,20000
6385,NARHAR_charged,2,1.475242,1.475921,1.620478155,0.086439,1.976795,1.69928074,320,20000
6386,NARHEV_charged,2,1.475242,1.475921,1.620478155,0.086439,1.976795,1.69928074,320,20000
6387,NARMUR_clean,2,1.475242,1.475921,1.620478155,0.086439,1.976795,1.69928074,320,20000
6388,NARNAY_clean,2,1.475242,1.475921,1.620478155,0.086439,1.976795,1.69928074,320,20000
6389,NARNEC_clean,2,1.475242,1.475921,1.620478155,0.086439,1.976795,1.69928074,320,20000
6390,NARNIG_clean,2,1.475242,1.475921,1.620478155,0.086439,1.976795,1.69928074,320,20000
6391,NARNOM_clean,2,1.475242,1.475921,1.620478155,0.086439,1.976795,1.69928074,320,20000
6392,NARNUS_clean,2,1.475242,1.475921,1.620478155,0.086439,1.976795,1.69928074,320,20000
6393,NARPAA_clean,2,1.475242,1.475921,1.620478155,0.086439,1.976795,1.69928074,320,20000
6394,NARPEE_clean,2,1.475242,1.475921,1.620478155,0.086439,1.976795,1.69928074,320,20000
6395,NARPOO_clean,2,1.475242,1.475921,1.620478155,0.086439,1.976795,1.69928074,320,20000
6396,NARPUU_clean,2,1.475242,1.475921,1.620478155,0.086439,1.976795,1.69928074,320,20000
6397,NARTUX_clean,2,1.475242,1.475921,1.620478155,0.086439,1.976795,1.69928074,320,20000
6398,NARVUA_clean,2,1.475242,1.475921,1.620478155,0.086439,1.976795,1.69928074,320,20000
6399,NASHAS_clean,2,1.475242,1.475921,1.620478155,0.086439,1.976795,1.69928074,320,20000
6400,NASMEB_clean,2,1.475242,1.475921,1.620478155,0.086439,1.976795,1.69928074,320,20000
6401,NASMIF_clean,2,1.475242,1.475921,1.620478155,0.086439,1.976795,1.69928074,320,20000
6402,NASREH_clean,2,1.475242,1.475921,1.620478155,0.086439,1.976795,1.69928074,320,20000
